osm_id;ort;plz;landkreis;bundesland
2420744;Lüneburg;21391;Landkreis Lüneburg;Niedersachsen
158454;Lünen;44532;Kreis Unna;Nordrhein-Westfalen
158454;Lünen;44534;Kreis Unna;Nordrhein-Westfalen
158454;Lünen;44536;Kreis Unna;Nordrhein-Westfalen
2006863;Lünne;48480;Landkreis Emsland;Niedersachsen
1318331;Lunow-Stolzenhagen;16248;Landkreis Barnim;Brandenburg
413429;Lunzenau;09328;Landkreis Mittelsachsen;Sachsen
1028818;Lupburg;92331;Landkreis Neumarkt in der Oberpfalz;Bayern
1156161;Lürschau;24850;Kreis Schleswig-Flensburg;Schleswig-Holstein
371890;Lüssow;18442;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1964350;Lüssow;18276;Landkreis Rostock;Mecklenburg-Vorpommern
1250343;Lustadt;67363;Landkreis Germersheim;Rheinland-Pfalz
1467755;Lütau;21483;Kreis Herzogtum Lauenburg;Schleswig-Holstein
898200;Lütetsburg;26524;Landkreis Aurich;Niedersachsen
2409291;Lutherstadt Eisleben;06295;Landkreis Mansfeld-Südharz;Sachsen-Anhalt
1060610;Lutherstadt Wittenberg;06886;Landkreis Wittenberg;Sachsen-Anhalt
1060610;Lutherstadt Wittenberg;06888;Landkreis Wittenberg;Sachsen-Anhalt
1060610;Lutherstadt Wittenberg;06889;Landkreis Wittenberg;Sachsen-Anhalt
288963;Lütjenburg;24321;Kreis Plön;Schleswig-Holstein
1415664;Lütjenholm;25842;Kreis Nordfriesland;Schleswig-Holstein
454200;Lütjensee;22952;Kreis Stormarn;Schleswig-Holstein
548603;Lütjenwestedt;25585;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
1432372;Lütow;17440;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
2396126;Lutter;37318;Landkreis Eichsfeld;Thüringen
2016595;Lutter am Barenberge;38729;Landkreis Goslar;Niedersachsen
288259;Lutterbek;24235;Kreis Plön;Schleswig-Holstein
1451524;Lüttow-Valluhn;19246;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1266503;Lütz;56290;Landkreis Cochem-Zell;Rheinland-Pfalz
451776;Lützelbach;64750;Odenwaldkreis;Hessen
2405267;Lützen;06686;Burgenlandkreis;Sachsen-Anhalt
1269807;Lutzerath;56826;Landkreis Cochem-Zell;Rheinland-Pfalz
444180;Lutzhorn;25355;Kreis Pinneberg;Schleswig-Holstein
957090;Lutzingen;89440;Landkreis Dillingen an der Donau;Bayern
1113739;Lützkampen;54617;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1444896;Lützow;19205;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
1444896;Lützow;19209;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
548050;Luxem;56729;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1334117;Lychen;17279;Landkreis Uckermark;Brandenburg
539903;Lykershausen;56346;Rhein-Lahn-Kreis;Rheinland-Pfalz
1149275;Maasbüll;24975;Kreis Schleswig-Flensburg;Schleswig-Holstein
2014017;Maasen;27249;Landkreis Diepholz;Niedersachsen
1145349;Maasholm;24404;Kreis Schleswig-Flensburg;Schleswig-Holstein
422922;Machern;04827;Landkreis Leipzig;Sachsen
546646;Macken;56290;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1186711;Mackenbach;67686;Landkreis Kaiserslautern;Rheinland-Pfalz
2396131;Mackenrode;37318;Landkreis Eichsfeld;Thüringen
1245127;Mackenrodt;55758;Landkreis Birkenfeld;Rheinland-Pfalz
2857006;Magdala;99441;Landkreis Weimarer Land;Thüringen
62481;Magdeburg;39104;;Sachsen-Anhalt
62481;Magdeburg;39106;;Sachsen-Anhalt
62481;Magdeburg;39108;;Sachsen-Anhalt
62481;Magdeburg;39110;;Sachsen-Anhalt
62481;Magdeburg;39112;;Sachsen-Anhalt
62481;Magdeburg;39114;;Sachsen-Anhalt
62481;Magdeburg;39116;;Sachsen-Anhalt
62481;Magdeburg;39118;;Sachsen-Anhalt
62481;Magdeburg;39120;;Sachsen-Anhalt
62481;Magdeburg;39122;;Sachsen-Anhalt
62481;Magdeburg;39124;;Sachsen-Anhalt
62481;Magdeburg;39126;;Sachsen-Anhalt
62481;Magdeburg;39128;;Sachsen-Anhalt
62481;Magdeburg;39130;;Sachsen-Anhalt
722147;Magstadt;71106;Landkreis Böblingen;Baden-Württemberg
453010;Mahlberg;77972;Ortenaukreis;Baden-Württemberg
1231954;Mahlstetten;78601;Landkreis Tuttlingen;Baden-Württemberg
534482;Mähren;56459;Westerwaldkreis;Rheinland-Pfalz
968890;Mähring;95695;Landkreis Tirschenreuth;Bayern
959862;Maierhöfen;88167;Landkreis Lindau;Bayern
962609;Maihingen;86747;Landkreis Donau-Ries;Bayern
1252416;Maikammer;67487;Landkreis Südliche Weinstraße;Rheinland-Pfalz
534353;Mainaschaff;63814;Landkreis Aschaffenburg;Bayern
283611;Mainbernheim;97350;Landkreis Kitzingen;Bayern
956643;Mainburg;84048;Landkreis Kelheim;Bayern
391369;Mainhardt;74535;Landkreis Schwäbisch Hall;Baden-Württemberg
659743;Mainhausen;63533;Landkreis Offenbach;Hessen
1022772;Mainleus;95336;Landkreis Kulmbach;Bayern
283564;Mainstockheim;97320;Landkreis Kitzingen;Bayern
535888;Maintal;63477;Main-Kinzig-Kreis;Hessen
62630;Mainz;55116;;Rheinland-Pfalz
62630;Mainz;55118;;Rheinland-Pfalz
62630;Mainz;55120;;Rheinland-Pfalz
62630;Mainz;55122;;Rheinland-Pfalz
62630;Mainz;55124;;Rheinland-Pfalz
62630;Mainz;55126;;Rheinland-Pfalz
62630;Mainz;55127;;Rheinland-Pfalz
62630;Mainz;55128;;Rheinland-Pfalz
62630;Mainz;55129;;Rheinland-Pfalz
62630;Mainz;55130;;Rheinland-Pfalz
62630;Mainz;55131;;Rheinland-Pfalz
933500;Maisach;82216;Landkreis Fürstenfeldbruck;Bayern
1182310;Maisborn;56291;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
940681;Maitenbeth;83558;Landkreis Mühldorf am Inn;Bayern
1245199;Maitzborn;55481;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
421917;Malberg;57629;Landkreis Altenkirchen;Rheinland-Pfalz
1140569;Malberg;54655;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1140554;Malbergweich;54655;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1258419;Malborn;54426;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
1427274;Malchin;17139;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
958119;Malching;94094;Landkreis Passau;Bayern
1424390;Malchow;17213;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
382435;Malente;23714;Kreis Ostholstein;Schleswig-Holstein
957054;Malgersdorf;84333;Landkreis Rottal-Inn;Bayern
1451567;Malk Göhren;19294;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
959637;Mallersdorf-Pfaffenberg;84066;Landkreis Straubing-Bogen;Bayern
1451604;Malliß;19294;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1130289;Malsburg-Marzell;79429;Landkreis Lörrach;Baden-Württemberg
453401;Malsch;69254;Rhein-Neckar-Kreis;Baden-Württemberg
659837;Malsch;76316;Landkreis Karlsruhe;Baden-Württemberg
2678596;Malschwitz - Malešecy;02694;Landkreis Bautzen;Sachsen
452211;Malsfeld;34323;Schwalm-Eder-Kreis;Hessen
1124267;Malterdingen;79364;Landkreis Emmendingen;Baden-Württemberg
418889;Mammelzen;57636;Landkreis Altenkirchen;Rheinland-Pfalz
933535;Mammendorf;82291;Landkreis Fürstenfeldbruck;Bayern
959910;Mamming;94437;Landkreis Dingolfing-Landau;Bayern
387285;Manching;85077;Landkreis Pfaffenhofen an der Ilm;Bayern
1244221;Mandel;55595;Landkreis Bad Kreuznach;Rheinland-Pfalz
1184821;Mandelbachtal;66399;Saarpfalz-Kreis;Saarland
1256077;Mandern;54429;Landkreis Trier-Saarburg;Rheinland-Pfalz
1113730;Manderscheid;54649;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1258885;Manderscheid;54531;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
382413;Manhagen;23738;Kreis Ostholstein;Schleswig-Holstein
1075147;Mannebach;56769;Landkreis Vulkaneifel;Rheinland-Pfalz
1256026;Mannebach;54441;Landkreis Trier-Saarburg;Rheinland-Pfalz
62691;Mannheim;68159;;Baden-Württemberg
62691;Mannheim;68161;;Baden-Württemberg
62691;Mannheim;68163;;Baden-Württemberg
62691;Mannheim;68165;;Baden-Württemberg
62691;Mannheim;68167;;Baden-Württemberg
62691;Mannheim;68169;;Baden-Württemberg
62691;Mannheim;68199;;Baden-Württemberg
62691;Mannheim;68219;;Baden-Württemberg
62691;Mannheim;68229;;Baden-Württemberg
62691;Mannheim;68239;;Baden-Württemberg
62691;Mannheim;68259;;Baden-Württemberg
62691;Mannheim;68305;;Baden-Württemberg
62691;Mannheim;68307;;Baden-Württemberg
62691;Mannheim;68309;;Baden-Württemberg
2410097;Mannstedt;99628;Landkreis Sömmerda;Thüringen
1253880;Mannweiler-Cölln;67822;Donnersbergkreis;Rheinland-Pfalz
2409462;Mansfeld;06343;Landkreis Mansfeld-Südharz;Sachsen-Anhalt
1059463;Mantel;92708;Landkreis Neustadt an der Waldnaab;Bayern
1245248;Manubach;55413;Landkreis Mainz-Bingen;Rheinland-Pfalz
405289;Marbach am Neckar;71672;Landkreis Ludwigsburg;Baden-Württemberg
405289;Marbach am Neckar;71711;Landkreis Ludwigsburg;Baden-Württemberg
225494;Marburg;35037;Landkreis Marburg-Biedenkopf;Hessen
225494;Marburg;35039;Landkreis Marburg-Biedenkopf;Hessen
225494;Marburg;35041;Landkreis Marburg-Biedenkopf;Hessen
225494;Marburg;35043;Landkreis Marburg-Biedenkopf;Hessen
225494;Marburg;35094;Landkreis Marburg-Biedenkopf;Hessen
1954582;March;79232;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
181161;Margetshöchheim;97276;Landkreis Würzburg;Bayern
959669;Mariaposching;94553;Landkreis Straubing-Bogen;Bayern
422286;Marienberg;09496;Erzgebirgskreis;Sachsen
540461;Marienfels;56357;Rhein-Lahn-Kreis;Rheinland-Pfalz
1289804;Marienfließ;16945;Landkreis Prignitz;Brandenburg
898641;Marienhafe;26529;Landkreis Aurich;Niedersachsen
444326;Marienhausen;56269;Landkreis Neuwied;Rheinland-Pfalz
173853;Marienheide;51709;Oberbergischer Kreis;Nordrhein-Westfalen
148594;Marienmünster;37696;Kreis Höxter;Nordrhein-Westfalen
533587;Marienrachdorf;56242;Westerwaldkreis;Rheinland-Pfalz
1446633;Mariental;38368;Landkreis Helmstedt;Niedersachsen
1318361;Marienwerder;16348;Landkreis Barnim;Brandenburg
1258366;Maring-Noviand;54484;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
1273258;Marisfeld;98530;Landkreis Hildburghausen;Thüringen
2783888;Markdorf;88677;Bodenseekreis;Baden-Württemberg
1311107;Markersdorf;02829;Landkreis Görlitz;Sachsen
405841;Markgröningen;71706;Landkreis Ludwigsburg;Baden-Württemberg
1389676;Märkisch Buchholz;15748;Landkreis Dahme-Spreewald;Brandenburg
1389281;Märkische Heide;15913;Landkreis Dahme-Spreewald;Brandenburg
1332936;Märkische Höhe;15377;Landkreis Märkisch-Oderland;Brandenburg
1302388;Märkisch Linden;16818;Landkreis Ostprignitz-Ruppin;Brandenburg
1266347;Märkisch Luch;14715;Landkreis Havelland;Brandenburg
93399;Markkleeberg;04416;Landkreis Leipzig;Sachsen
1334091;Mark Landin;16278;Landkreis Uckermark;Brandenburg
959905;Marklkofen;84163;Landkreis Dingolfing-Landau;Bayern
1183265;Marklohe;31608;Landkreis Nienburg/Weser;Niedersachsen
443525;Markneukirchen;08258;Vogtlandkreis;Sachsen
420238;Markranstädt;04420;Landkreis Leipzig;Sachsen
356768;Marktbergel;91613;Landkreis Neustadt an der Aisch-Bad Windsheim;Bayern
1015119;Markt Berolzheim;91801;Landkreis Weißenburg-Gunzenhausen;Bayern
356749;Markt Bibart;91477;Landkreis Neustadt an der Aisch-Bad Windsheim;Bayern
282304;Marktbreit;97340;Landkreis Kitzingen;Bayern
282345;Markt Einersheim;97348;Landkreis Kitzingen;Bayern
357052;Markt Erlbach;91459;Landkreis Neustadt an der Aisch-Bad Windsheim;Bayern
1026856;Marktgraitz;96257;Landkreis Lichtenfels;Bayern
336517;Marktheidenfeld;97828;Landkreis Main-Spessart;Bayern
415818;Markt Indersdorf;85229;Landkreis Dachau;Bayern
942037;Marktl;84533;Landkreis Altötting;Bayern
1022771;Marktleugast;95352;Landkreis Kulmbach;Bayern
1022874;Marktleuthen;95168;Landkreis Wunsiedel im Fichtelgebirge;Bayern
356753;Markt Nordheim;91478;Landkreis Neustadt an der Aisch-Bad Windsheim;Bayern
445608;Marktoberdorf;87616;Landkreis Ostallgäu;Bayern
962606;Marktoffingen;86748;Landkreis Donau-Ries;Bayern
1022884;Marktredwitz;95615;Landkreis Wunsiedel im Fichtelgebirge;Bayern
958231;Markt Rettenbach;87733;Landkreis Unterallgäu;Bayern
1021759;Marktrodach;96364;Landkreis Kronach;Bayern
941833;Marktschellenberg;83487;Landkreis Berchtesgadener Land;Bayern
1022761;Marktschorgast;95509;Landkreis Kulmbach;Bayern
929821;Markt Schwaben;85570;Landkreis Ebersberg;Bayern
282348;Marktsteft;97342;Landkreis Kitzingen;Bayern
356991;Markt Taschendorf;91480;Landkreis Neustadt an der Aisch-Bad Windsheim;Bayern
958168;Markt Wald;86865;Landkreis Unterallgäu;Bayern
1026855;Marktzeuln;96275;Landkreis Lichtenfels;Bayern
2411291;Markvippach;99195;Landkreis Sömmerda;Thüringen
63460;Marl;45768;Kreis Recklinghausen;Nordrhein-Westfalen
63460;Marl;45770;Kreis Recklinghausen;Nordrhein-Westfalen
63460;Marl;45772;Kreis Recklinghausen;Nordrhein-Westfalen
1675744;Marl;49448;Landkreis Diepholz;Niedersachsen
1016521;Marloffstein;91080;Landkreis Erlangen-Höchstadt;Bayern
372363;Marlow;18337;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
935724;Marne;25709;Kreis Dithmarschen;Schleswig-Holstein
935702;Marnerdeich;25709;Kreis Dithmarschen;Schleswig-Holstein
1254066;Marnheim;67297;Donnersbergkreis;Rheinland-Pfalz
449892;Marnitz;19376;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
388834;Maroldsweisach;96126;Landkreis Haßberge;Bayern
2902825;Marolterode;99994;Unstrut-Hainich-Kreis;Thüringen
533588;Maroth;56271;Westerwaldkreis;Rheinland-Pfalz
1184604;Marpingen;66646;Landkreis St. Wendel;Saarland
941729;Marquartstein;83250;Landkreis Traunstein;Bayern
157381;Marsberg;34431;Hochsauerlandkreis;Nordrhein-Westfalen
305532;Marschacht;21436;Landkreis Harburg;Niedersachsen
289959;Martensrade;24238;Kreis Plön;Schleswig-Holstein
1182392;Martfeld;27327;Landkreis Diepholz;Niedersachsen
2395942;Marth;37318;Landkreis Eichsfeld;Thüringen
165449;Martinroda;98693;Ilm-Kreis;Thüringen
282303;Martinsheim;97340;Landkreis Kitzingen;Bayern
1253814;Martinshöhe;66894;Landkreis Kaiserslautern;Rheinland-Pfalz
1244164;Martinstein;55627;Landkreis Bad Kreuznach;Rheinland-Pfalz
307326;Marxen;21439;Landkreis Harburg;Niedersachsen
962386;Marxheim;86688;Landkreis Donau-Ries;Bayern
309861;Marxzell;76359;Landkreis Karlsruhe;Baden-Württemberg
453168;Marzhausen;57627;Westerwaldkreis;Rheinland-Pfalz
30004;Marzling;85417;Landkreis Freising;Bayern
448130;Masburg;56761;Landkreis Cochem-Zell;Rheinland-Pfalz
2801347;Maselheim;88437;Landkreis Biberach;Baden-Württemberg
383672;Maßbach;97711;Landkreis Bad Kissingen;Bayern
410522;Massenbachhausen;74252;Landkreis Heilbronn;Baden-Württemberg
1322945;Massen-Niederlausitz;03238;Landkreis Elbe-Elster;Brandenburg
1322945;Massen-Niederlausitz;03246;Landkreis Elbe-Elster;Brandenburg
1263901;Masserberg;98666;Landkreis Hildburghausen;Thüringen
957065;Massing;84323;Landkreis Rottal-Inn;Bayern
1424138;Massow;17209;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1251032;Maßweiler;66506;Landkreis Südwestpfalz;Rheinland-Pfalz
1204721;Mastershausen;56869;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
1108061;Masthorn;54597;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1246480;Matzenbach;66909;Landkreis Kusel;Rheinland-Pfalz
1108041;Matzerath;54597;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1248588;Mauchenheim;67294;Landkreis Alzey-Worms;Rheinland-Pfalz
421953;Mauden;57520;Landkreis Altenkirchen;Rheinland-Pfalz
1113763;Mauel;54649;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
453394;Mauer;69256;Rhein-Neckar-Kreis;Baden-Württemberg
29828;Mauern;85419;Landkreis Freising;Bayern
447634;Mauerstetten;87665;Landkreis Ostallgäu;Bayern
358098;Maulbronn;75433;Enzkreis;Baden-Württemberg
1130300;Maulburg;79689;Landkreis Lörrach;Baden-Württemberg
1250694;Mauschbach;66500;Landkreis Südwestpfalz;Rheinland-Pfalz
958949;Mauth;94151;Landkreis Freyung-Grafenau;Bayern
422697;Maxdorf;67133;Rhein-Pfalz-Kreis;Rheinland-Pfalz
962126;Maxhütte-Haidhof;93142;Landkreis Schwandorf;Bayern
533589;Maxsain;56244;Westerwaldkreis;Rheinland-Pfalz
541668;Mayen;56727;Landkreis Mayen-Koblenz;Rheinland-Pfalz
541668;Mayen;56729;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1021824;Mayschoß;53508;Landkreis Ahrweiler;Rheinland-Pfalz
2857007;Mechelroda;99441;Landkreis Weimarer Land;Thüringen
158142;Mechernich;53894;Kreis Euskirchen;Nordrhein-Westfalen
1470110;Mechow;23909;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1392136;Mechtersen;21358;Landkreis Lüneburg;Niedersachsen
1152674;Meckel;54636;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1244084;Meckenbach;55606;Landkreis Bad Kreuznach;Rheinland-Pfalz
1244283;Meckenbach;55767;Landkreis Birkenfeld;Rheinland-Pfalz
2806600;Meckenbeuren;88074;Bodenseekreis;Baden-Württemberg
173124;Meckenheim;53340;Rhein-Sieg-Kreis;Nordrhein-Westfalen
1249975;Meckenheim;67149;Landkreis Bad Dürkheim;Rheinland-Pfalz
453395;Meckesheim;74909;Rhein-Neckar-Kreis;Baden-Württemberg
1246787;Medard;67744;Landkreis Kusel;Rheinland-Pfalz
1244158;Meddersheim;55566;Landkreis Bad Kreuznach;Rheinland-Pfalz
532319;Meddewade;23847;Kreis Stormarn;Schleswig-Holstein
157387;Medebach;59964;Hochsauerlandkreis;Nordrhein-Westfalen
1156023;Medelby;24994;Kreis Schleswig-Flensburg;Schleswig-Holstein
956189;Medlingen;89441;Landkreis Dillingen an der Donau;Bayern
1432540;Medow;17391;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
956806;Meeder;96484;Landkreis Coburg;Bayern
417023;Meerane;08393;Landkreis Zwickau;Sachsen
1169411;Meerbeck;31715;Landkreis Schaumburg;Niedersachsen
161503;Meerbusch;40667;Rhein-Kreis Neuss;Nordrhein-Westfalen
161503;Meerbusch;40668;Rhein-Kreis Neuss;Nordrhein-Westfalen
161503;Meerbusch;40670;Rhein-Kreis Neuss;Nordrhein-Westfalen
1258864;Meerfeld;54531;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
2784048;Meersburg;88709;Bodenseekreis;Baden-Württemberg
1427222;Meesiger;17111;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
556090;Meezen;24594;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
962605;Megesheim;86750;Landkreis Donau-Ries;Bayern
1157802;Meggerdorf;24799;Kreis Schleswig-Flensburg;Schleswig-Holstein
1157802;Meggerdorf;24861;Kreis Schleswig-Flensburg;Schleswig-Holstein
1186704;Mehlbach;67735;Landkreis Kaiserslautern;Rheinland-Pfalz
448604;Mehlbek;25588;Kreis Steinburg;Schleswig-Holstein
1253745;Mehlingen;67678;Landkreis Kaiserslautern;Rheinland-Pfalz
1070972;Mehlmeisel;95694;Landkreis Bayreuth;Bayern
2831133;Mehmels;98634;Landkreis Schmalkalden-Meiningen;Thüringen
2778484;Mehna;04626;Landkreis Altenburger Land;Thüringen
418135;Mehren;57635;Landkreis Altenkirchen;Rheinland-Pfalz
1085802;Mehren;54552;Landkreis Vulkaneifel;Rheinland-Pfalz
942043;Mehring;84561;Landkreis Altötting;Bayern
1260244;Mehring;54346;Landkreis Trier-Saarburg;Rheinland-Pfalz
940880;Mehrstetten;72537;Landkreis Reutlingen;Baden-Württemberg
1408068;Meiersberg;17375;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
444700;Meinborn;56584;Landkreis Neuwied;Rheinland-Pfalz
1363524;Meine;38527;Landkreis Gifhorn;Niedersachsen
1375134;Meinersen;38536;Landkreis Gifhorn;Niedersachsen
168556;Meinerzhagen;58540;Märkischer Kreis;Nordrhein-Westfalen
2404162;Meineweh;06721;Burgenlandkreis;Sachsen-Anhalt
549416;Meinhard;37276;Werra-Meißner-Kreis;Hessen
1015120;Meinheim;91802;Landkreis Weißenburg-Gunzenhausen;Bayern
2247548;Meiningen;98617;Landkreis Schmalkalden-Meiningen;Thüringen
1085799;Meisburg;54570;Landkreis Vulkaneifel;Rheinland-Pfalz
1244061;Meisenheim;55590;Landkreis Bad Kreuznach;Rheinland-Pfalz
546775;Meißen;01662;Landkreis Meißen;Sachsen
452997;Meißenheim;77974;Ortenaukreis;Baden-Württemberg
549418;Meißner;37290;Werra-Meißner-Kreis;Hessen
445866;Meitingen;86405;Landkreis Augsburg;Bayern
1846198;Melbeck;21406;Landkreis Lüneburg;Niedersachsen
1318348;Melchow;16230;Landkreis Barnim;Brandenburg
416357;Meldorf;25704;Kreis Dithmarschen;Schleswig-Holstein
1085139;Melle;49324;Landkreis Osnabrück;Niedersachsen
1085139;Melle;49326;Landkreis Osnabrück;Niedersachsen
1085139;Melle;49328;Landkreis Osnabrück;Niedersachsen
1273288;Mellenbach-Glasbach;98746;Landkreis Saalfeld-Rudolstadt;Thüringen
1433086;Mellenthin;17429;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
2857008;Mellingen;99441;Landkreis Weimarer Land;Thüringen
2014018;Mellinghausen;27249;Landkreis Diepholz;Niedersachsen
387410;Mellrichstadt;97638;Landkreis Rhön-Grabfeld;Bayern
2536308;Melpers;98634;Landkreis Schmalkalden-Meiningen;Thüringen
444704;Melsbach;56581;Landkreis Neuwied;Rheinland-Pfalz
554749;Melsdorf;24109;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
452197;Melsungen;34212;Schwalm-Eder-Kreis;Hessen
1424146;Melz;17209;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
1077554;Memmelsdorf;96117;Landkreis Bamberg;Bayern
62590;Memmingen;87700;;Bayern
958245;Memmingerberg;87766;Landkreis Unterallgäu;Bayern
2063638;Menden;58706;Märkischer Kreis;Nordrhein-Westfalen
2063638;Menden;58708;Märkischer Kreis;Nordrhein-Westfalen
2063638;Menden;58710;Märkischer Kreis;Nordrhein-Westfalen
544235;Mendig;56743;Landkreis Mayen-Koblenz;Rheinland-Pfalz
2805403;Mengen;88512;Landkreis Sigmaringen;Baden-Württemberg
1241637;Mengerschied;55490;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
324297;Mengerskirchen;35794;Landkreis Limburg-Weilburg;Hessen
959904;Mengkofen;84152;Landkreis Dingolfing-Landau;Bayern
1163501;Menningen;54310;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1808583;Menslage;49637;Landkreis Osnabrück;Niedersachsen
2902834;Menteroda;99976;Unstrut-Hainich-Kreis;Thüringen
2902834;Menteroda;99996;Unstrut-Hainich-Kreis;Thüringen
1479212;Menzendorf;23923;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
1075125;Meppen;49716;Landkreis Emsland;Niedersachsen
396003;Merching;86504;Landkreis Aichach-Friedberg;Bayern
1187150;Merchweiler;66589;Landkreis Neunkirchen;Saarland
70178;Merdingen;79291;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
324299;Merenberg;35799;Landkreis Limburg-Weilburg;Hessen
161796;Mering;86415;Landkreis Aichach-Friedberg;Bayern
453169;Merkelbach;57629;Westerwaldkreis;Rheinland-Pfalz
534389;Merkendorf;91732;Landkreis Ansbach;Bayern
2772187;Merklingen;89188;Alb-Donau-Kreis;Baden-Württemberg
1113752;Merlscheid;54597;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1182321;Mermuth;56283;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
1258428;Merschbach;54426;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
2406260;Merseburg;06217;Saalekreis;Sachsen-Anhalt
2404010;Mertendorf;06618;Burgenlandkreis;Sachsen-Anhalt
2778387;Mertendorf;07619;Saale-Holzland-Kreis;Thüringen
1256956;Mertesdorf;54318;Landkreis Trier-Saarburg;Rheinland-Pfalz
1249736;Mertesheim;67271;Landkreis Bad Dürkheim;Rheinland-Pfalz
562972;Mertingen;86690;Landkreis Donau-Ries;Bayern
543126;Mertloch;56753;Landkreis Mayen-Koblenz;Rheinland-Pfalz
1244161;Merxheim;55627;Landkreis Bad Kreuznach;Rheinland-Pfalz
1251060;Merzalben;66978;Landkreis Südwestpfalz;Rheinland-Pfalz
1303795;Merzdorf;04932;Landkreis Elbe-Elster;Brandenburg
2014404;Merzen;49586;Landkreis Osnabrück;Niedersachsen
163310;Merzenich;52399;Kreis Düren;Nordrhein-Westfalen
1946233;Merzhausen;79249;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
